state,date,sex,ethnicity,population,abs
Terengganu,1/1/2015,both,bumi_malay,1092.5,6458
Terengganu,1/1/2015,both,chinese,27.7,192
Terengganu,1/1/2015,both,indian,2.7,10
Terengganu,1/1/2016,both,bumi_malay,1113.1,6559
Terengganu,1/1/2016,both,chinese,28.3,195
Terengganu,1/1/2016,both,indian,2.4,15
Terengganu,1/1/2017,both,bumi_malay,1135.6,6766
Terengganu,1/1/2017,both,chinese,28.4,205
Terengganu,1/1/2017,both,indian,2.5,15
Terengganu,1/1/2018,both,bumi_malay,1154.6,6833
Terengganu,1/1/2018,both,chinese,28.5,180
Terengganu,1/1/2018,both,indian,2.5,16
Terengganu,1/1/2019,both,bumi_malay,1174.3,7044
Terengganu,1/1/2019,both,chinese,28.5,237
Terengganu,1/1/2019,both,indian,2.5,10
Terengganu,1/1/2020,both,bumi_malay,1090.4,6472
Terengganu,1/1/2020,both,chinese,23.2,191
Terengganu,1/1/2020,both,indian,2.1,14
Terengganu,1/1/2021,both,bumi_malay,1111.2,8138
Terengganu,1/1/2021,both,chinese,23,228
Terengganu,1/1/2021,both,indian,2.1,19
Terengganu,1/1/2022,both,bumi_malay,1127.4,8346
Terengganu,1/1/2022,both,chinese,22.9,241
Terengganu,1/1/2022,both,indian,2.1,21
Terengganu,1/1/2023,both,bumi_malay,1145.1,7527
Terengganu,1/1/2023,both,chinese,22.8,232
Terengganu,1/1/2023,both,indian,2.1,22
Kuala Lumpur,1/1/2000,both,bumi_malay,560.7,1509
Kuala Lumpur,1/1/2000,both,chinese,576.6,2772
Kuala Lumpur,1/1/2000,both,indian,149.6,787
Kuala Lumpur,1/1/2001,both,bumi_malay,574.4,1594
Kuala Lumpur,1/1/2001,both,chinese,586,2952
Kuala Lumpur,1/1/2001,both,indian,150.8,797
Kuala Lumpur,1/1/2002,both,bumi_malay,587.6,1801
Kuala Lumpur,1/1/2002,both,chinese,594,2988
Kuala Lumpur,1/1/2002,both,indian,152,831
Kuala Lumpur,1/1/2003,both,bumi_malay,599.7,1583
Kuala Lumpur,1/1/2003,both,chinese,602,3126
Kuala Lumpur,1/1/2003,both,indian,153,752
Kuala Lumpur,1/1/2004,both,bumi_malay,611.7,1628
Kuala Lumpur,1/1/2004,both,chinese,609.6,2937
Kuala Lumpur,1/1/2004,both,indian,153.9,781
Kuala Lumpur,1/1/2005,both,bumi_malay,623.4,1540
Kuala Lumpur,1/1/2005,both,chinese,617.4,2932
Kuala Lumpur,1/1/2005,both,indian,154.8,752
Kuala Lumpur,1/1/2006,both,bumi_malay,635.4,1739
Kuala Lumpur,1/1/2006,both,chinese,625.3,2882
Kuala Lumpur,1/1/2006,both,indian,155.5,767
Kuala Lumpur,1/1/2007,both,bumi_malay,647.7,1787
Kuala Lumpur,1/1/2007,both,chinese,633.2,3003
Kuala Lumpur,1/1/2007,both,indian,156.3,776
Kuala Lumpur,1/1/2008,both,bumi_malay,660,1844
Kuala Lumpur,1/1/2008,both,chinese,641.2,3077
Kuala Lumpur,1/1/2008,both,indian,156.9,811
Kuala Lumpur,1/1/2009,both,bumi_malay,672,1909
Kuala Lumpur,1/1/2009,both,chinese,648.8,3237
Kuala Lumpur,1/1/2009,both,indian,157.5,908
Kuala Lumpur,1/1/2010,both,bumi_malay,685.7,1903
Kuala Lumpur,1/1/2010,both,chinese,656.9,3222
Kuala Lumpur,1/1/2010,both,indian,157.9,891
Kuala Lumpur,1/1/2011,both,bumi_malay,692.4,2144
Kuala Lumpur,1/1/2011,both,chinese,659.8,3451
Kuala Lumpur,1/1/2011,both,indian,159.3,876
Kuala Lumpur,1/1/2012,both,bumi_malay,689.5,2230
Kuala Lumpur,1/1/2012,both,chinese,663.5,3282
Kuala Lumpur,1/1/2012,both,indian,157.2,992
Kuala Lumpur,1/1/2013,both,bumi_malay,691.1,2361
Kuala Lumpur,1/1/2013,both,chinese,661,3412
Kuala Lumpur,1/1/2013,both,indian,155.1,985
Kuala Lumpur,1/1/2014,both,bumi_malay,692.9,2518
Kuala Lumpur,1/1/2014,both,chinese,658.4,3688
Kuala Lumpur,1/1/2014,both,indian,153.8,992
Kuala Lumpur,1/1/2015,both,bumi_malay,695.6,2456
Kuala Lumpur,1/1/2015,both,chinese,657,3704
Kuala Lumpur,1/1/2015,both,indian,153.5,1001
Kuala Lumpur,1/1/2016,both,bumi_malay,700.8,2741
Kuala Lumpur,1/1/2016,both,chinese,654.9,3855
Kuala Lumpur,1/1/2016,both,indian,151.7,1032
Kuala Lumpur,1/1/2017,both,bumi_malay,702.2,2695
Kuala Lumpur,1/1/2017,both,chinese,654.5,3922
Kuala Lumpur,1/1/2017,both,indian,151.3,1096
Kuala Lumpur,1/1/2018,both,bumi_malay,698.8,2858
Kuala Lumpur,1/1/2018,both,chinese,654.2,4009
Kuala Lumpur,1/1/2018,both,indian,151.4,1121
Kuala Lumpur,1/1/2019,both,bumi_malay,698.5,3025
Kuala Lumpur,1/1/2019,both,chinese,654.9,4209
Kuala Lumpur,1/1/2019,both,indian,151.8,1146
Kuala Lumpur,1/1/2020,both,bumi_malay,824.6,2842
Kuala Lumpur,1/1/2020,both,chinese,737.2,4055
Kuala Lumpur,1/1/2020,both,indian,178.1,1038
Kuala Lumpur,1/1/2021,both,bumi_malay,829.7,4514
Kuala Lumpur,1/1/2021,both,chinese,732.4,5792
Kuala Lumpur,1/1/2021,both,indian,177.5,1663
Kuala Lumpur,1/1/2022,both,bumi_malay,837.2,3304
Kuala Lumpur,1/1/2022,both,chinese,730.7,4759
Kuala Lumpur,1/1/2022,both,indian,177,1370
Kuala Lumpur,1/1/2023,both,bumi_malay,846.4,3225
Kuala Lumpur,1/1/2023,both,chinese,730.5,4483
Kuala Lumpur,1/1/2023,both,indian,177,1355
Labuan,1/1/2000,both,bumi_malay,29,70
Labuan,1/1/2000,both,chinese,4.9,44
Labuan,1/1/2000,both,indian,0.9,0
Labuan,1/1/2001,both,bumi_malay,28.8,66
Labuan,1/1/2001,both,chinese,5.1,32
Labuan,1/1/2001,both,indian,0.8,2
Labuan,1/1/2002,both,bumi_malay,28.5,85
Labuan,1/1/2002,both,chinese,5.4,52
Labuan,1/1/2002,both,indian,0.8,4
Labuan,1/1/2003,both,bumi_malay,28.3,87
Labuan,1/1/2003,both,chinese,5.6,57
Labuan,1/1/2003,both,indian,0.8,2
Labuan,1/1/2004,both,bumi_malay,28.2,103
Labuan,1/1/2004,both,chinese,5.9,48
Labuan,1/1/2004,both,indian,0.8,2
Labuan,1/1/2005,both,bumi_malay,28.2,90
Labuan,1/1/2005,both,chinese,6.1,41
Labuan,1/1/2005,both,indian,0.8,7
Labuan,1/1/2006,both,bumi_malay,28.3,103
Labuan,1/1/2006,both,chinese,6.4,44
Labuan,1/1/2006,both,indian,0.8,3
Labuan,1/1/2007,both,bumi_malay,28.5,81
Labuan,1/1/2007,both,chinese,6.6,44
Labuan,1/1/2007,both,indian,0.8,1
Labuan,1/1/2008,both,bumi_malay,28.8,120
Labuan,1/1/2008,both,chinese,6.9,36
Labuan,1/1/2008,both,indian,0.7,3
Labuan,1/1/2009,both,bumi_malay,29.4,97
Labuan,1/1/2009,both,chinese,7.1,52
Labuan,1/1/2009,both,indian,0.7,3
Labuan,1/1/2010,both,bumi_malay,30.6,100
Labuan,1/1/2010,both,chinese,10.1,45
Labuan,1/1/2010,both,indian,0.7,4
Labuan,1/1/2011,both,bumi_malay,31.1,82
Labuan,1/1/2011,both,chinese,10.1,45
Labuan,1/1/2011,both,indian,0.7,5
Labuan,1/1/2012,both,bumi_malay,31.7,87
Labuan,1/1/2012,both,chinese,9.5,60
Labuan,1/1/2012,both,indian,0.7,6
Labuan,1/1/2013,both,bumi_malay,32.5,107
Labuan,1/1/2013,both,chinese,9.5,48
Labuan,1/1/2013,both,indian,0.7,3
Labuan,1/1/2014,both,bumi_malay,32.9,96
Labuan,1/1/2014,both,chinese,9.5,62
Labuan,1/1/2014,both,indian,0.7,0
Labuan,1/1/2015,both,bumi_malay,33.1,103
Labuan,1/1/2015,both,chinese,9.5,45
Labuan,1/1/2015,both,indian,0.7,3
Labuan,1/1/2016,both,bumi_malay,33.2,107
Labuan,1/1/2016,both,chinese,9.5,50
Labuan,1/1/2016,both,indian,0.7,3
Labuan,1/1/2017,both,bumi_malay,32.9,84
Labuan,1/1/2017,both,chinese,9.5,59
Labuan,1/1/2017,both,indian,0.8,3
Labuan,1/1/2018,both,bumi_malay,33.6,110
Labuan,1/1/2018,both,chinese,9.6,66
Labuan,1/1/2018,both,indian,0.8,4
Labuan,1/1/2019,both,bumi_malay,34.3,96
Labuan,1/1/2019,both,chinese,9.6,63
Labuan,1/1/2019,both,indian,0.8,2
Labuan,1/1/2020,both,bumi_malay,23.6,113
Labuan,1/1/2020,both,chinese,9.8,72
Labuan,1/1/2020,both,indian,0.9,4
Labuan,1/1/2021,both,bumi_malay,34.6,199
Labuan,1/1/2021,both,chinese,9.8,93
Labuan,1/1/2021,both,indian,0.9,5
Labuan,1/1/2022,both,bumi_malay,34.9,149
Labuan,1/1/2022,both,chinese,9.7,79
Labuan,1/1/2022,both,indian,0.9,5
Labuan,1/1/2023,both,bumi_malay,24.8,126
Labuan,1/1/2023,both,chinese,9.7,75
Labuan,1/1/2023,both,indian,0.9,2
Putrajaya,1/1/2010,both,bumi_malay,69.3,88
Putrajaya,1/1/2010,both,chinese,0.5,2
Putrajaya,1/1/2010,both,indian,0.9,4
Putrajaya,1/1/2011,both,bumi_malay,73,103
Putrajaya,1/1/2011,both,chinese,0.5,3
Putrajaya,1/1/2011,both,indian,0.9,4
Putrajaya,1/1/2012,both,bumi_malay,73.9,138
Putrajaya,1/1/2012,both,chinese,0.5,1
Putrajaya,1/1/2012,both,indian,0.9,2
Putrajaya,1/1/2013,both,bumi_malay,74.6,149
Putrajaya,1/1/2013,both,chinese,0.5,6
Putrajaya,1/1/2013,both,indian,1,5
Putrajaya,1/1/2014,both,bumi_malay,75.5,184
Putrajaya,1/1/2014,both,chinese,0.5,6
Putrajaya,1/1/2014,both,indian,1.1,3
Putrajaya,1/1/2015,both,bumi_malay,77.4,180
Putrajaya,1/1/2015,both,chinese,0.5,4
Putrajaya,1/1/2015,both,indian,1.1,4
Putrajaya,1/1/2016,both,bumi_malay,78.4,151
Putrajaya,1/1/2016,both,chinese,0.5,3
Putrajaya,1/1/2016,both,indian,1.1,5
Putrajaya,1/1/2017,both,bumi_malay,81.3,212
Putrajaya,1/1/2017,both,chinese,0.5,2
Putrajaya,1/1/2017,both,indian,1.2,7
Putrajaya,1/1/2018,both,bumi_malay,89.3,207
Putrajaya,1/1/2018,both,chinese,1.5,2
Putrajaya,1/1/2018,both,indian,1.5,5
Putrajaya,1/1/2019,both,bumi_malay,94.9,197
Putrajaya,1/1/2019,both,chinese,2.1,2
Putrajaya,1/1/2019,both,indian,1.7,5
Putrajaya,1/1/2020,both,bumi_malay,101.8,198
Putrajaya,1/1/2020,both,chinese,0.7,4
Putrajaya,1/1/2020,both,indian,1.3,4
Putrajaya,1/1/2021,both,bumi_malay,107.1,246
Putrajaya,1/1/2021,both,chinese,0.6,4
Putrajaya,1/1/2021,both,indian,1.3,11
Putrajaya,1/1/2022,both,bumi_malay,108.7,230
Putrajaya,1/1/2022,both,chinese,0.6,4
Putrajaya,1/1/2022,both,indian,1.4,9
Putrajaya,1/1/2023,both,bumi_malay,110.2,265
Putrajaya,1/1/2023,both,chinese,0.6,7
Putrajaya,1/1/2023,both,indian,1.4,6
